network,architecture,energy_model,optical_loss_db_per_stage,mapping,stationarity,layers,energy_j,latency_s,edp_j_s,frontier_states,accuracy,accuracy_status,best_fixed_stationarity,best_fixed_slice_bits,fixed_edp_j_s,aswm_reduction_vs_best_fixed
gpt2_medium,c4_r8,linear_bit,0.5,ASWM-IS,IS,145,2658.1138882248333,2.2629842944000007,6015.269981779316,158030,,NOT_MODELED,IS,4,6015.269981779312,-6.661338147750939e-16
gpt2_medium,c4_r8,linear_bit,1.0,ASWM-IS,IS,145,2658.143720048297,2.2629842944000007,6015.337490727288,155998,,NOT_MODELED,IS,4,6015.337490727286,-2.220446049250313e-16
gpt2_medium,c4_r8,conservative_walden,0.0,ASWM-IS,IS,145,4404.616806603429,2.2629842944000007,9967.578656193844,156684,,NOT_MODELED,IS,4,9967.57865619384,-4.440892098500626e-16
gpt2_medium,c4_r8,conservative_walden,0.5,ASWM-IS,IS,145,4404.643394244081,2.2629842944000007,9967.638823607065,156252,,NOT_MODELED,IS,4,9967.638823607054,-1.1102230246251565e-15
gpt2_medium,c4_r8,conservative_walden,1.0,ASWM-IS,IS,145,4404.673226067539,2.2629842944000007,9967.706332555024,155747,,NOT_MODELED,IS,4,9967.706332555028,3.3306690738754696e-16
vision_transformer,c4_r32,optimistic_constant_symbol,0.0,ASWM-IS,IS,98,30.309436665269462,0.42196143359999977,12.7894133468855,1,,NOT_MODELED,IS,4,12.789413346885498,-2.220446049250313e-16
vision_transformer,c4_r32,optimistic_constant_symbol,0.5,ASWM-IS,IS,98,30.310684926159908,0.42196143359999977,12.789940064840337,1,,NOT_MODELED,IS,4,12.789940064840337,0.0
vision_transformer,c4_r32,optimistic_constant_symbol,1.0,ASWM-IS,IS,98,30.312085497914744,0.42196143359999977,12.790531052105868,1,,NOT_MODELED,IS,4,12.790531052105878,8.881784197001252e-16
vision_transformer,c4_r32,linear_bit,0.0,ASWM-IS,IS,98,52.59530102964316,0.42196143359999977,22.19318862309177,7590,,NOT_MODELED,IS,4,22.193188623091785,6.661338147750939e-16
vision_transformer,c4_r32,linear_bit,0.5,ASWM-IS,IS,98,52.59654929053361,0.42196143359999977,22.193715341046612,7590,,NOT_MODELED,IS,4,22.193715341046627,6.661338147750939e-16
vision_transformer,c4_r32,linear_bit,1.0,ASWM-IS,IS,98,52.597949862288466,0.42196143359999977,22.194306328312152,7590,,NOT_MODELED,IS,4,22.194306328312177,1.1102230246251565e-15
vision_transformer,c4_r32,conservative_walden,0.0,ASWM-IS,IS,98,40.17112462855492,0.8439228671999995,33.901330675178585,7590,,NOT_MODELED,IS,2,33.901330675178635,1.4432899320127035e-15
vision_transformer,c4_r32,conservative_walden,0.5,ASWM-IS,IS,98,40.17954244741057,0.8439228671999995,33.908434665002815,7590,,NOT_MODELED,IS,2,33.90843466500284,6.661338147750939e-16
vision_transformer,c4_r32,conservative_walden,1.0,ASWM-IS,IS,98,40.19143293258794,0.8439228671999995,33.918469317346094,7590,,NOT_MODELED,IS,2,33.91846931734614,1.2212453270876722e-15
gpt2_medium,c8_r4,optimistic_constant_symbol,0.0,ASWM-IS,IS,145,1869.9696230709537,2.2629842944000007,4231.711888014657,40656,,NOT_MODELED,IS,4,4231.711888014656,-2.220446049250313e-16
gpt2_medium,c8_r4,optimistic_constant_symbol,0.5,ASWM-IS,IS,145,1870.022922045072,2.2629842944000007,4231.832502755995,40656,,NOT_MODELED,IS,4,4231.832502755992,-6.661338147750939e-16
gpt2_medium,c8_r4,optimistic_constant_symbol,1.0,ASWM-IS,IS,145,1870.0827244776278,2.2629842944000007,4231.967834721636,40656,,NOT_MODELED,IS,4,4231.967834721633,-6.661338147750939e-16
gpt2_medium,c8_r4,linear_bit,0.0,ASWM-IS,IS,145,2346.2958519852928,2.2629842944000007,5309.630663058586,40777,,NOT_MODELED,IS,4,5309.630663058587,2.220446049250313e-16
gpt2_medium,c8_r4,linear_bit,0.5,ASWM-IS,IS,145,2346.3491509594123,2.2629842944000007,5309.751277799926,40777,,NOT_MODELED,IS,4,5309.751277799923,-6.661338147750939e-16
gpt2_medium,c8_r4,linear_bit,1.0,ASWM-IS,IS,145,2346.4089533919673,2.2629842944000007,5309.8866097655655,40777,,NOT_MODELED,IS,4,5309.886609765562,-6.661338147750939e-16
gpt2_medium,c8_r4,conservative_walden,0.0,ASWM-IS,IS,145,1989.623933560363,4.525968588800001,9004.975426818904,132807,,NOT_MODELED,IS,2,9004.9754268189,-4.440892098500626e-16
gpt2_medium,c8_r4,conservative_walden,0.5,ASWM-IS,IS,145,1989.9832895490279,4.525968588800001,9006.601860735798,132471,,NOT_MODELED,IS,2,9006.601860735793,-6.661338147750939e-16
gpt2_medium,c8_r4,conservative_walden,1.0,ASWM-IS,IS,145,1990.4908933749011,4.525968588800001,9008.899259707256,131798,,NOT_MODELED,IS,2,9008.89925970725,-6.661338147750939e-16
gpt2_medium,c4_r16,optimistic_constant_symbol,0.0,ASWM-IS,IS,145,563.2145083778737,2.2629842944000007,1274.5455868373458,38599,,NOT_MODELED,IS,4,1274.545586837346,2.220446049250313e-16
gpt2_medium,c4_r16,optimistic_constant_symbol,0.5,ASWM-IS,IS,145,563.2277416210981,2.2629842944000007,1274.5755334589264,38599,,NOT_MODELED,IS,4,1274.5755334589264,0.0
gpt2_medium,c4_r16,optimistic_constant_symbol,1.0,ASWM-IS,IS,145,563.2425895642058,2.2629842944000007,1274.6091341209835,38599,,NOT_MODELED,IS,4,1274.6091341209838,2.220446049250313e-16
gpt2_medium,c4_r16,linear_bit,0.0,ASWM-IS,IS,145,801.1947669115121,2.2629842944000007,1813.0911742762214,40535,,NOT_MODELED,IS,4,1813.0911742762207,-4.440892098500626e-16
gpt2_medium,c4_r16,linear_bit,0.5,ASWM-IS,IS,145,801.2080001547365,2.2629842944000007,1813.121120897802,40535,,NOT_MODELED,IS,4,1813.1211208978011,-4.440892098500626e-16
gpt2_medium,c4_r16,linear_bit,1.0,ASWM-IS,IS,145,801.222848097844,2.2629842944000007,1813.1547215598584,40535,,NOT_MODELED,IS,4,1813.1547215598587,1.1102230246251565e-16
gpt2_medium,c4_r16,conservative_walden,0.0,ASWM-IS,IS,145,636.2959169152285,4.525968588800001,2879.85533314002,122328,,NOT_MODELED,IS,2,2879.8553331400176,-8.881784197001252e-16
gpt2_medium,c4_r16,conservative_walden,0.5,ASWM-IS,IS,145,636.385398573216,4.525968588800001,2880.260324313345,122202,,NOT_MODELED,IS,2,2880.260324313345,0.0
gpt2_medium,c4_r16,conservative_walden,1.0,ASWM-IS,IS,145,636.511794774679,4.525968588800001,2880.8323895509097,121627,,NOT_MODELED,IS,2,2880.8323895509106,3.3306690738754696e-16
gpt2_medium,c4_r32,optimistic_constant_symbol,0.0,ASWM-IS,IS,145,199.37484129541681,2.2629318656000006,451.1716815663416,1,,NOT_MODELED,IS,4,451.1716815663415,-2.220446049250313e-16
gpt2_medium,c4_r32,optimistic_constant_symbol,0.5,ASWM-IS,IS,145,199.3815367281606,2.2629318656000006,451.1868328744515,1,,NOT_MODELED,IS,4,451.1868328744513,-4.440892098500626e-16
gpt2_medium,c4_r32,optimistic_constant_symbol,1.0,ASWM-IS,IS,145,199.3890491272586,2.2629318656000006,451.20383292175745,1,,NOT_MODELED,IS,4,451.2038329217574,-2.220446049250313e-16
gpt2_medium,c4_r32,linear_bit,0.0,ASWM-IS,IS,145,319.0557680097937,2.2629318656000006,722.0014643328435,62018,,NOT_MODELED,IS,4,722.0014643328435,0.0
gpt2_medium,c4_r32,linear_bit,0.5,ASWM-IS,IS,145,319.0624634425379,2.2629318656000006,722.0166156409542,62018,,NOT_MODELED,IS,4,722.0166156409534,-1.1102230246251565e-15
gpt2_medium,c4_r32,linear_bit,1.0,ASWM-IS,IS,145,319.0699758416356,2.2629318656000006,722.0336156882596,62018,,NOT_MODELED,IS,4,722.0336156882594,-2.220446049250313e-16
gpt2_medium,c4_r32,conservative_walden,0.0,ASWM-IS,IS,145,252.33224248325251,4.525863731200001,1142.0213444673166,62018,,NOT_MODELED,IS,2,1142.0213444673168,2.220446049250313e-16
gpt2_medium,c4_r32,conservative_walden,0.5,ASWM-IS,IS,145,252.37739388625886,4.525863731200001,1142.225693564596,62018,,NOT_MODELED,IS,2,1142.225693564595,-8.881784197001252e-16
gpt2_medium,c4_r32,conservative_walden,1.0,ASWM-IS,IS,145,252.44117193819739,4.525863731200001,1142.514344336711,62018,,NOT_MODELED,IS,2,1142.5143443367103,-6.661338147750939e-16
gpt2_medium,paper_optimum_8x8,optimistic_constant_symbol,0.0,ASWM-IS,IS,145,690.9996738825836,2.2629842944000007,1563.721409431809,36542,,NOT_MODELED,IS,4,1563.7214094318088,-2.220446049250313e-16
gpt2_medium,paper_optimum_8x8,optimistic_constant_symbol,0.5,ASWM-IS,IS,145,691.026140438579,2.2629842944000007,1563.7813028323535,36421,,NOT_MODELED,IS,4,1563.7813028323528,-4.440892098500626e-16
gpt2_medium,paper_optimum_8x8,optimistic_constant_symbol,1.0,ASWM-IS,IS,145,691.0558364028273,2.2629842944000007,1563.8485043330543,36179,,NOT_MODELED,IS,4,1563.848504333054,-2.220446049250313e-16
gpt2_medium,paper_optimum_8x8,linear_bit,0.0,ASWM-IS,IS,145,928.9805563359811,2.2629842944000007,2102.2684087913003,39446,,NOT_MODELED,IS,4,2102.2684087913,-2.220446049250313e-16
gpt2_medium,paper_optimum_8x8,linear_bit,0.5,ASWM-IS,IS,145,929.0070228919767,2.2629842944000007,2102.328302191845,39446,,NOT_MODELED,IS,4,2102.328302191844,-4.440892098500626e-16
gpt2_medium,paper_optimum_8x8,linear_bit,1.0,ASWM-IS,IS,145,929.0367188562251,2.2629842944000007,2102.3955036925463,39446,,NOT_MODELED,IS,4,2102.3955036925454,-4.440892098500626e-16
gpt2_medium,paper_optimum_8x8,conservative_walden,0.0,ASWM-IS,IS,145,731.9581402720263,4.525968588800001,3312.8195511876565,120100,,NOT_MODELED,IS,2,3312.8195511876584,5.551115123125783e-16
gpt2_medium,paper_optimum_8x8,conservative_walden,0.5,ASWM-IS,IS,145,732.1374511119592,4.525968588800001,3313.631106416824,119300,,NOT_MODELED,IS,2,3313.631106416824,0.0
gpt2_medium,paper_optimum_8x8,conservative_walden,1.0,ASWM-IS,IS,145,732.3907344055215,4.525968588800001,3314.777458647555,116826,,NOT_MODELED,IS,2,3314.7774586475543,-2.220446049250313e-16
gpt2_medium,compact_4x4,optimistic_constant_symbol,0.0,ASWM-IS,IS,145,1354.3219241110025,2.592866304000001,3511.575681795865,40414,,NOT_MODELED,IS,4,3511.575681795866,2.220446049250313e-16
gpt2_medium,compact_4x4,optimistic_constant_symbol,0.5,ASWM-IS,IS,145,1354.3830190774595,2.592866304000001,3511.7340928757353,40414,,NOT_MODELED,IS,4,3511.734092875735,-2.220446049250313e-16
gpt2_medium,compact_4x4,optimistic_constant_symbol,1.0,ASWM-IS,IS,145,1354.4515687572869,2.592866304000001,3511.9118330307097,40414,,NOT_MODELED,IS,4,3511.9118330307124,7.771561172376096e-16
gpt2_medium,compact_4x4,linear_bit,0.0,ASWM-IS,IS,145,2310.8176218177477,2.592866304000001,5991.641146300656,150577,,NOT_MODELED,IS,4,5991.641146300656,0.0
gpt2_medium,compact_4x4,linear_bit,0.5,ASWM-IS,IS,145,2310.878716784208,2.592866304000001,5991.799557380535,149645,,NOT_MODELED,IS,4,5991.7995573805265,-1.3322676295501878e-15
gpt2_medium,compact_4x4,linear_bit,1.0,ASWM-IS,IS,145,2310.9472664640325,2.592866304000001,5991.977297535502,147509,,NOT_MODELED,IS,4,5991.977297535503,1.1102230246251565e-16
gpt2_medium,compact_4x4,conservative_walden,0.0,ASWM-IS,IS,145,1556.022722132043,5.185732608000002,8069.117768949062,142279,,NOT_MODELED,IS,2,8069.1177689490605,-2.220446049250313e-16
gpt2_medium,compact_4x4,conservative_walden,0.5,ASWM-IS,IS,145,1556.4347931484867,5.185732608000002,8071.254659055846,142178,,NOT_MODELED,IS,2,8071.254659055843,-4.440892098500626e-16
gpt2_medium,compact_4x4,conservative_walden,1.0,ASWM-IS,IS,145,1557.0168589302643,5.185732608000002,8074.273096560411,141678,,NOT_MODELED,IS,2,8074.273096560406,-6.661338147750939e-16
vision_transformer,c8_r32,optimistic_constant_symbol,0.0,ASWM-IS,IS,98,16.418761805977642,0.42271034879999986,6.940380529868925,1,,NOT_MODELED,IS,4,6.940380529868926,1.1102230246251565e-16
vision_transformer,c8_r32,optimistic_constant_symbol,0.5,ASWM-IS,IS,98,16.420011642263777,0.42271034879999986,6.94090884860138,1,,NOT_MODELED,IS,4,6.940908848601393,1.887379141862766e-15
vision_transformer,c8_r32,optimistic_constant_symbol,1.0,ASWM-IS,IS,98,16.42141398164174,0.42271034879999986,6.941501631968975,1,,NOT_MODELED,IS,4,6.941501631968976,2.220446049250313e-16
vision_transformer,c8_r32,linear_bit,0.0,ASWM-IS,IS,98,27.561227029324805,0.42271034879999986,11.650415890921872,5836,,NOT_MODELED,IS,4,11.650415890921881,7.771561172376096e-16
vision_transformer,c8_r32,linear_bit,0.5,ASWM-IS,IS,98,27.562476865610982,0.42271034879999986,11.650944209654345,5836,,NOT_MODELED,IS,4,11.650944209654352,5.551115123125783e-16
vision_transformer,c8_r32,linear_bit,1.0,ASWM-IS,IS,98,27.563879204988947,0.42271034879999986,11.65153699302194,5836,,NOT_MODELED,IS,4,11.651536993021935,-4.440892098500626e-16
vision_transformer,c8_r32,conservative_walden,0.0,ASWM-IS,IS,98,24.40109303371366,0.8439228671999995,20.59264039582557,7588,,NOT_MODELED,IS,2,20.616583094595978,0.001161332052966868
vision_transformer,c8_r32,conservative_walden,0.5,ASWM-IS,IS,98,24.40950090083935,0.8439228671999995,20.599735987157317,7588,,NOT_MODELED,IS,2,20.623708746446734,0.0011623883746684216
vision_transformer,c8_r32,conservative_walden,1.0,ASWM-IS,IS,98,24.421376289668146,0.8439228671999995,20.60975789934683,7588,,NOT_MODELED,IS,2,20.633773997215844,0.001163921727176831
vision_transformer,c4_r16,optimistic_constant_symbol,0.0,ASWM-IS,IS,98,47.086762746105656,0.46846241279999973,22.058378486981795,2322,,NOT_MODELED,IS,4,22.0583784869818,1.1102230246251565e-16
vision_transformer,c4_r16,optimistic_constant_symbol,0.5,ASWM-IS,IS,98,47.08952714906429,0.46846241279999973,22.05967350586175,424,,NOT_MODELED,IS,4,22.05967350586176,4.440892098500626e-16
vision_transformer,c4_r16,optimistic_constant_symbol,1.0,ASWM-IS,IS,98,47.09262886019897,0.46846241279999973,22.06112654094371,424,,NOT_MODELED,IS,4,22.061126540943746,1.6653345369377348e-15
vision_transformer,c4_r16,linear_bit,0.0,ASWM-IS,IS,98,91.82559329131497,0.46846241279999973,43.01683899004088,25230,,NOT_MODELED,IS,4,43.016838990040874,-2.220446049250313e-16
vision_transformer,c4_r16,linear_bit,0.5,ASWM-IS,IS,98,91.82835769427348,0.46846241279999973,43.018134008920775,25230,,NOT_MODELED,IS,4,43.01813400892084,1.4432899320127035e-15
vision_transformer,c4_r16,linear_bit,1.0,ASWM-IS,IS,98,91.83145940540835,0.46846241279999973,43.019587044002826,25230,,NOT_MODELED,IS,4,43.01958704400283,1.1102230246251565e-16
vision_transformer,c4_r16,conservative_walden,0.0,ASWM-IS,IS,98,60.806911940562976,0.9369248255999995,56.97150536518649,28335,,NOT_MODELED,IS,2,56.971505365186545,9.992007221626409e-16
vision_transformer,c4_r16,conservative_walden,0.5,ASWM-IS,IS,98,60.82560449847051,0.9369248255999995,56.98901888674403,27912,,NOT_MODELED,IS,2,56.98901888674405,3.3306690738754696e-16
vision_transformer,c4_r16,conservative_walden,1.0,ASWM-IS,IS,98,60.85200843831988,0.9369248255999995,57.01375739348255,27840,,NOT_MODELED,IS,2,57.01375739348256,1.1102230246251565e-16
resnet18,compact_4x4,optimistic_constant_symbol,0.0,ASWM-IS,IS,21,104.38474995070926,0.05990318079999999,6.252978549060127,256,,NOT_MODELED,IS,4,6.252978549060126,-2.220446049250313e-16
resnet18,compact_4x4,optimistic_constant_symbol,0.5,ASWM-IS,IS,21,104.38616551687396,0.05990318079999999,6.253063345976025,256,,NOT_MODELED,IS,4,6.253063345976026,1.1102230246251565e-16
resnet18,compact_4x4,optimistic_constant_symbol,1.0,ASWM-IS,IS,21,104.38775380823411,0.05990318079999999,6.253158489680535,256,,NOT_MODELED,IS,4,6.253158489680533,-4.440892098500626e-16
resnet18,compact_4x4,linear_bit,0.0,ASWM-IS,IS,21,123.59982888148534,0.05990318079999999,7.404022896336676,919,,NOT_MODELED,IS,4,7.404022896336675,-2.220446049250313e-16
resnet18,compact_4x4,linear_bit,0.5,ASWM-IS,IS,21,123.60124444765003,0.05990318079999999,7.404107693252575,793,,NOT_MODELED,IS,4,7.404107693252576,1.1102230246251565e-16
resnet18,compact_4x4,linear_bit,1.0,ASWM-IS,IS,21,123.60283273901014,0.05990318079999999,7.404202836957082,793,,NOT_MODELED,IS,4,7.404202836957081,-2.220446049250313e-16
resnet18,compact_4x4,conservative_walden,0.0,ASWM-IS,IS,21,194.05511829433092,0.05990318079999999,11.624518836350692,793,,NOT_MODELED,IS,4,11.624518836350692,0.0
resnet18,compact_4x4,conservative_walden,0.5,ASWM-IS,IS,21,194.0565338604956,0.05990318079999999,11.624603633266588,793,,NOT_MODELED,IS,4,11.624603633266588,0.0
resnet18,compact_4x4,conservative_walden,1.0,ASWM-IS,IS,21,194.05812215185577,0.05990318079999999,11.6246987769711,793,,NOT_MODELED,IS,4,11.624698776971098,-2.220446049250313e-16
vgg16,c4_r8,optimistic_constant_symbol,0.0,ASWM-IS,IS,16,311.7409075486881,0.5146476544,160.4367268504596,408,,NOT_MODELED,IS,4,160.43672685045956,-2.220446049250313e-16
vgg16,c4_r8,optimistic_constant_symbol,0.5,ASWM-IS,IS,16,311.7469818877297,0.5146476544,160.4398529947994,408,,NOT_MODELED,IS,4,160.4398529947994,0.0
vgg16,c4_r8,optimistic_constant_symbol,1.0,ASWM-IS,IS,16,311.75379740823223,0.5146476544,160.44336058643952,408,,NOT_MODELED,IS,4,160.44336058643947,-4.440892098500626e-16
vgg16,c4_r8,linear_bit,0.0,ASWM-IS,IS,16,393.4832083099807,0.5146476544,202.50521020251816,1352,,NOT_MODELED,IS,4,202.5052102025182,3.3306690738754696e-16
vgg16,c4_r8,linear_bit,0.5,ASWM-IS,IS,16,393.48928264902247,0.5146476544,202.50833634685804,1352,,NOT_MODELED,IS,4,202.50833634685804,0.0
vgg16,c4_r8,linear_bit,1.0,ASWM-IS,IS,16,393.49609816952477,0.5146476544,202.51184393849806,1152,,NOT_MODELED,IS,4,202.51184393849815,4.440892098500626e-16
vgg16,c4_r8,conservative_walden,0.0,ASWM-IS,IS,16,331.787253446089,1.0292953088,341.50706349169604,1385,,NOT_MODELED,IS,2,341.5070634916962,4.440892098500626e-16
vgg16,c4_r8,conservative_walden,0.5,ASWM-IS,IS,16,331.82836956019725,1.0292953088,341.5493841150638,1385,,NOT_MODELED,IS,2,341.5493841150636,-4.440892098500626e-16
vgg16,c4_r8,conservative_walden,1.0,ASWM-IS,IS,16,331.8864476150636,1.0292953088,341.60916358448196,1385,,NOT_MODELED,IS,2,341.609163584482,1.1102230246251565e-16
vision_transformer,c8_r16,optimistic_constant_symbol,0.0,ASWM-IS,IS,98,29.66708519692198,0.42271034879999986,12.540583931470204,1,,NOT_MODELED,IS,4,12.540583931470211,5.551115123125783e-16
vision_transformer,c8_r16,optimistic_constant_symbol,0.5,ASWM-IS,IS,98,29.669578974775867,0.42271034879999986,12.541638077176648,1,,NOT_MODELED,IS,4,12.541638077176648,0.0
vision_transformer,c8_r16,optimistic_constant_symbol,1.0,ASWM-IS,IS,98,29.672377039548856,0.42271034879999986,12.542820848112804,1,,NOT_MODELED,IS,4,12.54282084811279,-1.1102230246251565e-15
vision_transformer,c8_r16,linear_bit,0.0,ASWM-IS,IS,98,51.95294956129573,0.42271034879999986,21.961049430244117,7588,,NOT_MODELED,IS,4,21.96104943024412,1.1102230246251565e-16
vision_transformer,c8_r16,linear_bit,0.5,ASWM-IS,IS,98,51.95544333914958,0.42271034879999986,21.96210357595055,7588,,NOT_MODELED,IS,4,21.962103575950554,1.1102230246251565e-16
vision_transformer,c8_r16,linear_bit,1.0,ASWM-IS,IS,98,51.95824140392252,0.42271034879999986,21.963286346886683,7588,,NOT_MODELED,IS,4,21.963286346886694,4.440892098500626e-16
vision_transformer,c8_r16,conservative_walden,0.0,ASWM-IS,IS,98,39.764666211097996,0.8439228671999995,33.55831112212076,7588,,NOT_MODELED,IS,2,33.58704379253271,0.0008554688703605873
vision_transformer,c8_r16,conservative_walden,0.5,ASWM-IS,IS,98,39.78148278716815,0.8439228671999995,33.57250301521437,7588,,NOT_MODELED,IS,2,33.601299906988935,0.000857017194402454
vision_transformer,c8_r16,conservative_walden,1.0,ASWM-IS,IS,98,39.80523450936191,0.8439228671999995,33.59254763670907,7588,,NOT_MODELED,IS,2,33.62143720389877,0.0008592603288937184
mobilenet_v3,c8_r16,optimistic_constant_symbol,0.0,ASWM-IS,IS,64,1.120321412494902,0.012199055999999998,0.013666863649024407,1,,NOT_MODELED,IS,4,0.01366686364902441,2.220446049250313e-16
mobilenet_v3,c8_r16,optimistic_constant_symbol,0.5,ASWM-IS,IS,64,1.1203613545503883,0.012199055999999998,0.013667350904396039,1,,NOT_MODELED,IS,4,0.01366735090439604,1.1102230246251565e-16
mobilenet_v3,c8_r16,optimistic_constant_symbol,1.0,ASWM-IS,IS,64,1.1204061702737458,0.012199055999999998,0.013667897613914957,1,,NOT_MODELED,IS,4,0.01366789761391497,8.881784197001252e-16
mobilenet_v3,c8_r16,linear_bit,0.0,ASWM-IS,IS,64,1.4066939673615892,0.012199055999999998,0.017160338482706195,572622,,NOT_MODELED,IS,4,0.01716033848270621,7.771561172376096e-16
mobilenet_v3,c8_r16,linear_bit,0.5,ASWM-IS,IS,64,1.4067339094170757,0.012199055999999998,0.01716082573807783,572606,,NOT_MODELED,IS,4,0.01716082573807784,5.551115123125783e-16
mobilenet_v3,c8_r16,linear_bit,1.0,ASWM-IS,IS,64,1.4067787251404347,0.012199055999999998,0.017161372447596766,572568,,NOT_MODELED,IS,4,0.01716137244759677,2.220446049250313e-16
mobilenet_v3,c8_r16,conservative_walden,0.0,ASWM-IS,IS,64,1.3530349499355598,0.018188832,0.024610125394506306,573040,,NOT_MODELED,IS,4,0.02996974620620614,0.17883437433280513
mobilenet_v3,c8_r16,conservative_walden,0.5,ASWM-IS,IS,64,1.3532785004580188,0.018188832,0.024614555294042825,573028,,NOT_MODELED,IS,4,0.02997023346157777,0.17869991484720982
mobilenet_v3,c8_r16,conservative_walden,1.0,ASWM-IS,IS,64,1.3536211933442612,0.018188832,0.024620788477378284,573024,,NOT_MODELED,IS,4,0.029970780171096698,0.17850692118044542
vision_transformer,paper_optimum_8x8,optimistic_constant_symbol,0.0,ASWM-IS,IS,98,46.88768732300807,0.42275589119999984,19.822046040545214,580,,NOT_MODELED,IS,4,19.822046040545203,-4.440892098500626e-16
vision_transformer,paper_optimum_8x8,optimistic_constant_symbol,0.5,ASWM-IS,IS,98,46.89267625094326,0.42275589119999984,19.824155139220586,580,,NOT_MODELED,IS,4,19.824155139220604,8.881784197001252e-16
vision_transformer,paper_optimum_8x8,optimistic_constant_symbol,1.0,ASWM-IS,IS,98,46.898273920153784,0.42275589119999984,19.826521586856323,580,,NOT_MODELED,IS,4,19.826521586856337,6.661338147750939e-16
vision_transformer,paper_optimum_8x8,linear_bit,0.0,ASWM-IS,IS,98,91.62664357609098,0.42275589119999984,38.73570336267508,25108,,NOT_MODELED,IS,4,38.735703362675046,-8.881784197001252e-16
vision_transformer,paper_optimum_8x8,linear_bit,0.5,ASWM-IS,IS,98,91.6316325040261,0.42275589119999984,38.73781246135043,25108,,NOT_MODELED,IS,4,38.73781246135044,2.220446049250313e-16
vision_transformer,paper_optimum_8x8,linear_bit,1.0,ASWM-IS,IS,98,91.63723017323656,0.42275589119999984,38.74017890898614,25108,,NOT_MODELED,IS,4,38.74017890898618,1.1102230246251565e-15
vision_transformer,paper_optimum_8x8,conservative_walden,0.0,ASWM-IS,IS,98,61.037332892705,0.8439685631999995,51.51359014301631,27424,,NOT_MODELED,IS,2,51.53802656657465,0.000474143563234386
vision_transformer,paper_optimum_8x8,conservative_walden,0.5,ASWM-IS,IS,98,61.07105853096907,0.8439685631999995,51.54205352148504,27134,,NOT_MODELED,IS,2,51.566626528623345,0.0004765292746979899
